chunk_id,page_start,part_title,chapter_title,section_title,text
9a18c3b3,167,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Human Rights Watch interview with Mariam C.,442
2adc857c,167,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Name and exact location of her home withheld.,"161 Human Rights Watch January 2009
The armed men then took her mother downstairs and forced Eliso E. to stay in her room, with
one armed man guarding the door. She told Human Rights Watch,
I started crying and praying. I was very scared. Then one man came back to
my room. He was the one person who knew Russian, Ossetian, and Georgian.
He asked me, “Where is your husband?” I said that I don’t have one. He
ordered me to take off my clothes. I resisted, but I couldn’t stop him. He tore
my clothes off of me. He told me in Georgian, “You’d better do it yourself or
we will kill you and we’ll still do what we want with you.”
He asked me if I was a virgin and I said yes. He was the only one of them who
had a mask on his face. He started to really struggle with me, and I pulled the
mask off and I saw his face. This infuriated him and he started beating me.
Then he raped me and told me that if I told anyone, he would kill me.
Before they left, the armed men beat Eliso E.’s brother and cousin on the head, shoulder,
and back. She and her family left for Tbilisi. One month after the rape, Eliso E. told Human
Rights Watch that she continued to suffer from her attack. “One month has passed. I have
headaches, fever. I have terrifying nightmares, thinking that they are coming up the steps to
take me,” she said. “I don’t want to go back to that place where I lived before.”
Eliso did not immediately report the rape to a doctor, fearing the stigma attached to it, but
eventually sought medical assistance.443"
12a1110f,168,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Abductions,"Human Rights Watch documented many incidents of unlawful detention by Ossetian forces
in which the victims were taken into Ossetian police custody (see below); we also received
reports of Georgians who were abducted by Ossetians and not handed over to the police.
Abductions violate the ban, contained in article 147 of the Fourth Geneva Convention, on
unlawful confinement of a protected person and are considered grave breaches, or war
crimes.
Lia B., 76, tearfully told Human Rights Watch on September 10 how she witnessed two
Ossetian men abduct her 17-year-old granddaughter, Natia B., on August 13 in the middle of
the day. She remembered,
443
Human Rights Watch interview with Eliso E.location withheld, September 11, 2008."
d7cced0b,169,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Up in Flames 162,"We had left our village and spent a few nights in [a village in the Gori district].
We were walking back to our home in [South Ossetia]. Two men in a Zhiguli
[car] … in camouflage uniforms with white armbands pulled up next to us.
One of them was Ossetian … They were armed with automatic weapons and a
big knife. The men didn’t get out of the car. They grabbed Natia by her hair
and dragged her into the car into the front seat. I begged them not to kill her.
I screamed, “Help me they are taking my child away!” … They drove off in the
direction of Tskhinvali.444
Soon after this interview, having had no information on her granddaughter’s fate for four
weeks, Lia B. learned that her granddaughter had been released from her captors sometime
in September. Natia B. told her grandmother that she had been kept alone in a run-down
deserted building and given bread and water daily, but did not report other abuse. She had
no idea where this building was located.445
Zura Kareli told Human Rights Watch that he was in Karaleti on August 19 or 20 on his way
home to Tkviavi together with his wife, son, and another relative. An Ossetian man wearing
camouflage and with an automatic weapon attempted to detain him, his family, and 10-12
residents of Karaleti. After some of the Karaleti villagers fled, the Ossetian man shot Kareli in
the hand in order to take the keys to Kareli’s car, and then drove off in the car with four
villagers in the back seat. Kareli did not know the names of those abducted and has no
information about their whereabouts since the abduction.446"
8f7b5941,169,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Pillage and Destruction of Civilian Property,"Ossetian militias looted, destroyed, and burned homes on a wide scale in undisputed
Georgian territory south of the South Ossetian administrative border. As noted above
(Chapter 3, Violations by Russian Forces), Russian forces were in many instances involved in
these actions, either as active participants, passive bystanders, or by providing
transportation to militias into villages. The Geneva Conventions prohibit pillage and
destruction of civilian property, and the deliberate nature of this violation against protected
persons makes it a war crime.447
444
Human Rights Watch interview with Lia B., (name withheld), September 10, 2008, location withheld to protect her
granddaughter’s identity.
445
Human Rights Watch interview with Natia B. (real name withheld), location withheld, September 15, 2008.
446
Human Rights Watch interview with Zura Kareli, Tkviavi, August 22, 2008.
447"
21614111,169,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"Fourth Geneva Convention, arts. 33, 53.","163 Human Rights Watch January 2009
Pillage is prohibited, and the destruction of any real or personal property is only permitted
where it is rendered absolutely necessary by military operations.448
Villages close to the South Ossetian administrative border such as Koshka, Ergneti, Nikozi,
Megvrekisi, Tirdznisi, and Tkviavi in Gori district, and Dvani, Knolevi, Avlevi, and Tseronisi in
the Kareli district were particularly hard hit by destruction and pillage.449 Though the looting
and torching was ongoing, two waves are discernable: the first just after Russian troops
began the occupation of Gori and Kareli districts, and the second in the last week of August.
As noted above, in some incidents looters killed residents during the pillaging."
20bf4aa6,170,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Tkviavi,"On August 12 several groups of armed Ossetians arrived in Tkviavi with Russian forces and
stayed to loot and burn civilian property after Russian forces passed through the village.
Luiza L., a Tkviavi resident who stayed in the village during the conflict, described to Human"
e2153915,170,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"Rights Watch,","Three people came to my house. I can’t remember the date, but it was after
the bombing [on August 11].450 They asked, “Where are the cars? Where are
the people? Where are the big houses in the village?” I just said, “Take
anything you want, but please don’t shoot.” If someone tried to say
something, to prevent the looting, they would start shooting. They came to
my house three times—first Ossetians, then Russians. Russians just asked if
the “bandits” were here and asked for cigarettes.451
Other Tkviavi residents, Salome S. and Sofiko S., told Human Rights Watch, “The looters
were mostly taking away cars, and money from some well-to-do houses as well. After
Russian checkpoints were established here, the massive looting stopped, but they kept
coming during the night.”452
448"
8f01dfba,170,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"Ibid., art. 53.","449
Although Human Rights Watch did not visit Megvrekisi, a village bordering South Ossetia, because of the precarious
security situation, local residents provided detailed statements about the looting and destruction of property in that village.
450
Russian military aircraft bombed a neighborhood in Tkviavi on August 11. See above, Chapter 3.2.
451
Human Rights Watch interview with Luiza L., Tkviavi, August 22, 2008.
452
Human Rights Watch interview with Salome S. and Sofiko S., Tkviavi, August 22, 2008."
1e8acacc,171,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Up in Flames 164,"Toma T., an ethnic Russian who is a long-time Tkviavi resident, told Human Rights Watch,
“They came on a tank. If a family wasn’t home, they would break the gates of the house with
a tank, enter the houses—they were mainly looking for arms and ammunition. At that point,
they were taking away cars, not household items. The looters took almost every car in the
village—the ones that they couldn’t take away, they burned.”453"
29efb628,171,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Tirdznisi,"A Tirdznisi village administrator told Human Rights Watch that Ossetian looters had
deliberately burned 16 houses in the village; Human Rights Watch saw the remains of many
of these houses.454 A witness to at least one of the burnings, Julieata Tetunashvili, described
to Human Rights Watch seeing militias shoot “a sort of rocket” into some of the houses,
which would set them on fire: “They were shooting at houses from a long weapon and
immediately after, the house would catch fire. It was Ossetians, not Russians, who set
houses on fire.”455
On August 15, the home of Elizabeta Naskidashvili, age 78, was set on fire presumably by
militias. Naskidashvili was not at home when the militias set fire to her house, but she
arrived home to find thick smoke billowing out of the doors, which had been broken down. A
neighbor helped her extinguish the fire. Her house had been ransacked, but nothing was
missing.456
On August 12, Ossetian militia assaulted Leila Tetunashvili, age 65, and looted her house."
6f73062f,171,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"She told Human Rights Watch,","At about 5 p.m. three Ossetians in camouflage uniforms and armed with
automatic guns [broke] in, taking the door down. One of them stood there,
raising his hand, saying that I had five minutes, then he would bend one
finger, saying four minutes and so on … they were counting the time that I
had left before they would shoot me unless I gave them money and gold. The
same guy called his friend to bring the gun to shoot me. I got really scared
and gave them all the money I had—40 lari [about US$28].
453
Human Rights Watch interview with Toma T., Tkviavi, August 22, 2008.
454
Human Rights Watch interview with Zaira Tetunashvili, village administrator, Tirdznisi, August 24, 2008.
455
Human Rights Watch interview with Julieta Tetunashvili, Tirdznisi, August 24, 2008.
456
Human Rights Watch interview with Elizabeta Naskidashvili, Tirdznisi, August 27, 2008.
165 Human Rights Watch January 2009
My grandson, who was not home, has a corner in the house with icons and
he also had a Georgian flag hung there. The Ossetian found it and brought it
down and started cursing at me. He slapped me on the face, shouting, “What
is this?” And then he twisted it and … started strangling me with it. I started
suffocating and turning red. Then he released me. They stayed for 20-25
minutes and took everything they wanted.
The next day other Ossetians came and took two cows. The day after that
only one came, saying that he was a Russian soldier, then he pointed a gun
at my husband, but I begged him on my knees not to shoot him and he left.457
Seventy-year-old Izolda Samadashvili described a similar experience to Human Rights Watch:
Ossetians came, three of them, all armed with automatic guns. They pointed
the gun at our head and demanded our car keys. We had a Zhiguli and we
had to obey; we feared they would shoot us.
The second time they came, they asked for weapons. Then they asked for my
son, who lives in Tbilisi. Then they entered the house and started looting.
They took everything they liked, clothes, fur coats, 300 lari [US$210]. They
also broke into a small shop we had in our house and took food and
cigarettes.458
Dvani
According to one villager, Russian troops, followed by Ossetian militia and Cossacks, passed
through Dvani on August 8. The villager, Vasili Otiashvili, said his neighbor’s house was
looted that day; two days later Otiashvili fled.459 When he returned on August 27 his house
had been burned to the ground. Otiashvili estimated that at least 30 houses had been
burned in the village, although it is not clear how he made this estimate."
790e1511,172,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Koshka,"As described in Chapter 3.6, Russian and Ossetian forces began looting Koshka on August 9
and 10. Because Russian forces failed to provide security in the areas under their effective
457
Human Rights Watch interview with Leila Tetunashvili, Tirdznisi, August 24, 2008.
458
Human Rights Watch interview with Izolda Samadashvili, Tirdznisi, August 24, 2008.
459
Human Rights Watch interview with Vasili Otiashvili, shelter for internally displaced persons, Gori, September 10, 2008."
9d27272b,173,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Up in Flames 166,"control, the residents remaining in Koshka also became victims to common criminal groups
operating in the area in the weeks following these initial attacks. On August 24, four armed
Ossetians returned to the village and forced Arkadi A. to help them loot his neighbor’s house.
Arkadi A. knew the men and told Human Rights Watch that they were not members of the
South Ossetian forces, but simply robbers from the ethnic Ossetian village of Khelchua, in"
b1a5d9d0,173,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"South Ossetia. He told Human Rights Watch,","I stood in the street with three neighbors. They approached us, shooting in
the air, and said, “You weren’t happy with a peaceful life—now we’re going to
show you!” They asked for money, but what kind of money do we have? Then
they started beating us with their gun butts. One neighbor had his collarbone
broken as a result of the beating. They hit me and another neighbor in the
face, on the ribs, and in the kidney area. Then they went to the house next
door and looted it. I saw them take away a fridge, clothes, and other things.
They loaded the loot onto a cart and forced me at gunpoint to push it.460
When Human Rights Watch interviewed Arkadi and his neighbor, the two men were visibly in
pain, and were transported to a hospital shortly thereafter."
12cb0920,173,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Megvrekisi and Nikozi,"On August 26 and 27, numerous residents fled the villages of Megvrekisi and Nikozi because
on the previous days Ossetian militias had been looting and burning houses. Nanuli
Maisuradze, a 52-year-old resident of Megvrekisi, told Human Rights Watch that she stayed
in the village during most of the fighting, occupation, and looting that followed but that the
deteriorating security situation eventually forced her to flee: “I left the village [on August 26].
We left because [on August 24] Ossetians came into the village, beat one person and killed
another one. The Russians were not doing anything, but did not stop the Ossetians
either.”461"
b53c5001,173,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Karaleti,"Izolda Tedliashvili, age 66, was in Karaleti on August 13. She told Human Rights Watch,
I saw how three houses were burned. Within one hour they were completely
burned. The fire started from the inside, then the roof would collapse, and
460
Human Rights Watch interview with Arkadi A. (full name withheld), Tkviavi, August 26, 2008.
461
Human Rights Watch interview with Nanuli Maisuradze, Gori, August 27, 2008. We have no other information about the
beating and killing she mentioned.
167 Human Rights Watch January 2009
then smoke and fire would come up. We were hiding in the yard and we
would peek out and see that the [assailants] were still there. We only know
that they were in camouflage uniforms, we could not see their faces.462
Human Rights Watch saw the burned houses and has photographs of them on file."
4d0e8ac7,174,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"Knolevi, Avlevi, and Tseronisi","Knolevi, Avlevi, and Tseronisi are neighboring villages in Kareli district, close to the South
Ossetian administrative border. Dmitri Abukidze, 24, described how he saw Ossetian
militias fire grenade launchers at homes, setting them on fire and how the soldiers stole
livestock from the local residents. Abukidze had been detained with his father in Tseronisi
on August 13 and placed in an armored personnel carrier. Abukidze recounted that while he
was being transported to Tskhinvali, 463 he observed in and near Tseronisi that “[the
Ossetians] just fired from their grenade launcher at the houses, from a distance, and the
houses would immediately catch fire. They mostly targeted big, wealthy-looking houses.
They also took the cattle away. The elderly were forced to accompany the cattle to the border,
and [the looters] went behind, holding them at gunpoint.”464
Inhabitants of Knolevi told Human Rights Watch that after Russian troops moved through
their village on their way south, Ossetian looters followed in their own cars, looting and
burning houses. The few remaining residents we found in Knolevi on August 23 told Human
Rights Watch that Ossetians had looted and burned 29 houses in Knolevi, 6 in Avlevi and
about 42 in Tseronisi.465 One of the residents remarked,
They are still coming—yesterday [August 22], for example, they were here.
They are taking away cars, cattle, and valuable things like fridges. There is no
order, no law enforcement here. Just an Ossetian checkpoint nearby.
Russians used to patrol, but now they are gone. There were also
peacekeepers, but they don’t come anymore either.466
462
Human Rights Watch interview with Izolda Tedliashvili, Karaleti, September 14, 2008.
463
Abukidze managed to escape while be was being taken to Tskhinvali (see Chapter 4.4).
464
Human Rights Watch interview with Dmitri Abukidze, Tirdznisi, August 23, 2008.
465
Human Rights Watch interview Tseronisi resident, August 23, 2008. Human Rights Watch did not ask the interviewee’s
name due to his anxiety about security.
466
Human Rights Watch interview, Knolevi, August 23, 2008. Human Rights Watch did not ask the interviewees name due to
his anxiety about security."
18212231,175,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Up in Flames 168,"Russian forces maintained a checkpoint just outside these villages at the time the looting
took place.
169 Human Rights Watch January 2009
4.4. Execution, Illegal Detentions, Ill-Treatment, and Degrading Conditions
of Detention by Ossetian Forces, at times with Russian Forces
As Russian forces began to occupy South Ossetia on August 8 and 9, South Ossetian forces
traveled with them or followed them into ethnic Georgian villages in South Ossetia and then
into Gori and Kareli districts. Most of the able bodied and younger residents had fled just
before the start of hostilities or in the initial days of fighting. Most of the residents who
remained in the villages had chosen to stay behind to look after their homes and property or
were unable to flee. Ossetian forces, at times together with Russian forces, detained some of
the residents they found remaining in these villages, particularly in the ethnic Georgian
villages of South Ossetia; in most cases, detentions took place in the context of the
campaign of looting and destruction described above. Detainees told Human Rights Watch
that they were not given reasons for their detention and did not have access to lawyers or
any opportunity to challenge their detention.
As Russian and Ossetian forces entered Georgian villages in South Ossetia and the Gori
district, they detained at least 159 people,467 primarily ethnic Georgians as well as at least
one Ossetian and one ethnic Russian married to an ethnic Georgian. Forty-five of the
detained were women. At least 76 were age 60 or older, and at least 17 were age 80 or
older.468 There was one child, a boy, about eight years old.469 Human Rights Watch
interviewed 29 of the detained, all post-release. Many detainees described ill-treatment
during detention, during transfer to custody, and in custody. Most detainees were held in the
basement of the South Ossetian Ministry of Interior building in Tskhinvali for approximately
two weeks in conditions that amounted to degrading treatment. Some of these detainees
were forced to work clearing the Tskhinvali streets of decomposing bodies of Georgian
soldiers, and debris. At least one man was executed while in Ossetian custody during his
transfer to the Ministry of Interior. All of these actions are grave breaches of the Geneva
Conventions and amount to war crimes. To the extent that Russia exercised effective control
in the territory where these detentions took place, the Russian government is liable for these
acts, which also amount to violations of its human rights obligations under the ICCPR and
the ECHR.
467
National Security Council of Georgia letter to Human Rights Watch, December 3, 2008.
468
Official protocols of Georgian, Ossetian, and Russia prisoner exchange, on file with Human Rights Watch.
469
Two detainees interviewed separately by Human Rights Watch stated that a young boy named Giorgi, detained together
with his father, was held with them in the South Ossetian Ministry of Interior building in Tskhinvali. Human Rights Watch
interviews with Tamaz Chalauri, Gori, September 10; and Gogita Kotuashvili, Gori, September 15, 2008."
3d5d4550,177,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Up in Flames 170,"In some instances, Russian forces directly participated in the detention of ethnic Georgians,
and detainees held in the Ministry of Interior reported being interrogated by people who
introduced themselves as members of Russian forces. Russian and Ossetian forces also held
at least six Georgians at what appeared to be a military field base and beat them before
handing them over to Ossetian police.
Legal Status of and Protections for Individuals Detained by Ossetian and"
c8c2e385,177,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Russian Forces,"All of those detained by Ossetian and Russian forces and interviewed by Human Rights
Watch stated that they were civilians not participating in the hostilities and had not taken up
arms against Ossetian and Russian forces. Under the Fourth Geneva Convention, which
defines the protections afforded to civilians during wartime, civilians are considered to be
protected persons. The Convention requires that persons “taking no active part in the
hostilities, … shall in all circumstances be treated humanely, without any adverse distinction
founded on race, color, religion or faith, sex, birth or wealth, or any other similar criteria.”470
Grave breaches of the Fourth Geneva Convention, including willful killing, torture and
inhuman treatment, and willfully causing great suffering or serious injury to body or health,
are war crimes.471
The protections guaranteed by the International Covenant on Civil and Political Rights and
the European Convention on Human Rights are also applicable with respect to Ossetian and
Russian detention of Georgians. Since Russia at the time had effective control over the areas
where the detentions described in this section took place, it is Russia as the state party to
both instruments that bears responsibility for protecting individuals’ rights under the
convention. The ICCPR and ECHR provide an absolute prohibition on torture and other
degrading or inhuman treatment.472 The provisions of the ICCPR and ECHR banning arbitrary
detention are also applicable, and Russia did not derogate from those convention
obligations, although limited derogations in times of war are permitted.473
470"
63a961ad,177,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"Fourth Geneva Convention, art. 3.",471
637f3de5,177,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"Ibid., art. 147.",472
4b5a81e9,177,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"ICCPR, art. 3; and ECHR, art. 3.","473
ICCPR, art. 4 (on derogations in a time of public emergency) and art. 9 (right to liberty and security of person); and ECHR,
art. 5 (right to liberty and security of person) and art. 15 (on derogations in a time of emergency).
171 Human Rights Watch January 2009
During hostilities and occupation, the Fourth Geneva Convention permits the internment or
assigned residence of protected persons such as civilians for “imperative reasons of
security.”474 However, unlawful confinement of a protected person is a war crime.475
Human Rights Watch has not been presented with evidence that there were reasonable
security grounds for the detention of the 159 persons detained by Ossetian and Russian
forces. Many of those detained were very elderly, and one was a small child. Most were
detained in circumstances that strongly suggest that they were not taking up arms, not
participating in hostilities, and not otherwise posing a security threat, as described below.
If, among the detained, there were Georgians who participated in hostilities against
Ossetian or Russian forces, but who were not members of the Georgian military, under
international humanitarian law such persons would be considered non-privileged
combatants.476 Georgians who took up arms to defend their lives or property from advancing
Ossetian or Russian forces would be considered armed civilians. In both cases, detention of
such persons would be considered reasonable on security grounds. Such persons are
entitled to the protections guaranteed to civilians under the Fourth Geneva Convention.
Detentions must be carried out in accordance with a regular procedure permissible under
international humanitarian law. Those detained have a right to appeal their internment and
have their case reviewed every six months. The Fourth Geneva Convention provides detailed
regulations for the humane treatment of internees. The International Committee of the Red
Cross must be given access to all protected persons, wherever they are, whether or not they
are deprived of their liberty.477
Given their particular vulnerability, children are afforded special protections under the
Geneva Conventions. Protocol I states, “Children shall be the object of special respect …
Parties to the conflict shall provide them with the care and aid they require, whether
because of their age or for any other reason.”478
Ossetian President Eduard Kokoity has stated that “ethnic Georgians were detained for their
personal safety” and that “the Ministry of Interior [was] protecting them and saving their
474"
011e8ea8,178,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Fourth Geneva Convention.,475
f2d95d92,178,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"Ibid., article 147.","476
Human Rights Watch did not document such cases, but we cannot exclude that they may exist.
477"
069d0c29,178,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"Fourth Geneva Convention, arts. 76, 78.",478
0ffcca5f,179,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Up in Flames 172,"lives.”479 While the Geneva Conventions allow for internment in order to provide for the
security of civilians, Human Rights Watch has not found evidence that the detentions by
Russians and Ossetians had this purpose or were justified on these grounds. The fact that
the majority of individuals were detained as Georgian soldiers were retreating and in areas
in which Russian and Ossetians exercised effective control suggests that in most cases
civilians were not likely to be threatened by armed combat. Furthermore, Russian and
Ossetian forces apprehended most individuals in a violent and threatening manner and
subjected them to inhuman and degrading treatment and conditions of detention, and
forced labor, reflecting no intent on the part of these forces to provide for the personal safety
and well-being of those detained.
Ill-treatment at the Time of Arrest and during Transfer to Custody, and an"
15f4145f,179,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Execution,"Human Rights Watch interviewed several Georgian detainees from South Ossetia and the
Gori district who reported ill-treatment, including beatings, humiliation, threats of killing,
and mock executions when Ossetians detained them. Some also reported ill-treatment
during transfer to the Ministry of Interior in Tskhinvali. Human Rights Watch documented the
execution of one man during his transfer to the Ministry of Interior. Willful killing and ill-
treatment of protected persons constitute war crimes.480"
4dc79fb8,179,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Detentions in South Ossetia,"After Ossetian forces entered Kekhvi on August 11, Shermadin Nebieridze, age 71, fled to a
neighboring village and then returned to his home in Kekhvi that evening, where his house
was burning (as described in Chapter 4.2). The next day, August 12, he was in his yard when
Ossetian forces armed with automatic weapons and wearing camouflage uniforms with
white armbands spotted him and forced him into a neighbor’s yard at gunpoint. Nebieridze
described to Human Rights Watch his treatment as the men detained him:
One of them loaded his weapon and pointed it at me. He said, “I’ll kill you,
you motherfucker!” I begged them, “Please don’t kill me. I haven’t done
anything. I am an elderly man.” A second fighter came and pushed the gun
away and said, “Don’t kill him.” The first then kicked me in the chest and I
479
The quote in Russian: “…этнические грузины были арестованы для их же собственной безопасности, а не в рамках
кампании по этнической чистке. “МВД защищает их и сохраняет им жизнь,” as reported in “The Work of Journalist Yuri
Karmanov was Recognized as the Best Reporting of the Week from the Georgian Conflict,” Khai-Bei reporting service, October
4, 2008, http://h.ua/story/140015/ (accessed January 14, 2009).
480"
bd8a8a37,179,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,"Fourth Geneva Convention, art. 147.","173 Human Rights Watch January 2009
fell back on the concrete. I must have hit my head because I lost
consciousness. When I woke up I struggled to get up. The second fighter
kicked me in the neck and I fell back down. They picked me up and walked
[me] out of the yard.481
Husband and wife Ilo Khabareli, 73, and Salimat Bagaeva, 69, from Zemo Achabeti,
described to Human Rights Watch the ill-treatment they each endured during detention by
South Ossetian forces. Ossetian forces entered the village on August 10. Bagaeva, who is an
ethnic Ossetian, had gone next door to her son’s house to check on it when 15 armed
Ossetian militia entered the house, pointed their guns at her and cursed her, saying, “Why
the fuck are you not leaving this place!?”482 When Khabareli, who is an ethnic Georgian,
came to the house to help her, they again yelled at Bagaeva saying, “Why did you marry this
Georgian pig?” One of the Ossetians then kicked Khabareli in the chest, knocking him down.
When he tried to stand, a second soldier hit him with the butt of a gun in the neck, knocking
him down again. When he was finally able to get up, one of the Ossetians punched him in
the face, causing Khabareli to lose several teeth. The Ossetian forces forced Khabareli and
his wife and daughter to stand facing the wall of their house while they shot at their feet and
in the air.483
The Ossetians gathered Bagaeva, Khabareli, and about 10 or 15 other Zemo Achabeti
residents and forced them to walk one kilometer toward Kvemo Achabeti. According to
Bagaeva, one of the soldiers told the group, “Come with us now, or you will all be killed. No
one is allowed to stay here overnight.”484 The group was put into a minivan and taken to the"
33747c21,180,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Ministry of Interior building in Tskhinvali.485,"Nunu Gogidze, 60, described how, on August 10, two Russian soldiers and two Ossetian
soldiers entered her yard in Tamarasheni while she was home alone and demanded that she
come with them. When she asked them to let her get her documents, “they shot at the
ground in front of my feet.”486 On that same day in Tamarasheni, three or four Ossetians
looted the house of Tamar Khutsinashvili and set it on fire (see Chapter 4.2).487 The
481
Human Rights Watch interview with Shermadin Nebieridze, Tbilisi, September 12, 2008.
482
Human Rights Watch interview with Salimat Bagaeva, September 12, 2008.
483
Human Rights Watch interview with Ilo Khabareli, September 12, 2008.
484
Human Rights Watch interview with Salimat Bagaeva, September 12, 2008.
485
Human Rights Watch separate interviews with Salimat Bagaeva and Ilo Khabareli, Tbilisi, September 12, 2008.
486
Human Rights Watch interview with Nunu Gogidze, Tbilisi, August 26, 2008.
487
Human Rights Watch interview with Tamar Khutsinashvili, Tbilisi, August 26, 2008."
97bc436b,181,Part 4. Violations by South Ossetian Forces,4.3 South Ossetian Abuses in Undisputed Georgian Territory,Up in Flames 174,"Ossetians directed Khutsinashvili, 69, and her 73-year-old husband to the side of the road
where they had gathered numerous other Tamarasheni residents. Khutsinashvili recalled, “I
was terrified. I told them, ‘Kill us here if you want.’ One Ossetian hit me on the head with a
gun butt and cursed me and said, ‘Stop speaking the language of dogs [Georgian]!’”488
Ossetian forces then took Gogidze, Khutsinashvili and several of their neighbors to the"
